0.0    -2.7939680813850694e-8
5.005005e-7    9.869560835144437e-6
1.001001e-6    2.1575656110183093e-5
1.5015015e-6    4.0258902194877935e-5
2.002002e-6    1.2488418497707334e-5
2.5025024e-6    -3.392232865469399e-5
3.003003e-6    -2.6885669919142256e-13
3.5035034e-6    9.230318521331533e-6
4.004004e-6    2.4065264101107826e-5
4.5045044e-6    -4.8290170871900424e-5
5.005005e-6    -2.746798131165479e-6
5.5055057e-6    3.447675338348819e-5
6.006006e-6    1.6403335430828823e-5
6.5065065e-6    -2.608570367031016e-5
7.007007e-6    2.932482124843952e-5
7.5075077e-6    3.8375372505532995e-5
8.008008e-6    -3.560575996157336e-5
8.5085085e-6    3.2926581445100004e-5
9.009009e-6    3.193377531626434e-5
9.509509e-6    -1.6955689247013734e-5
1.001001e-5    -5.265505032680494e-5
1.0510511e-5    -3.951628615346085e-13
1.1011011e-5    -2.1373795141566355e-6
1.1511512e-5    1.301929982272462e-5
1.2012012e-5    -2.0179147121036012e-6
1.25125125e-5    1.0162378108595754e-5
1.3013013e-5    3.2619020130603524e-5
1.3513513e-5    1.3273424232194497e-5
1.4014014e-5    -2.0516968182362975e-6
1.4514514e-5    9.614443699251277e-6
1.5015015e-5    3.392322043315603e-5
1.5515516e-5    -1.902089026268729e-11
1.6016016e-5    1.6881315204561843e-5
1.6516517e-5    5.5787707766547436e-5
1.7017017e-5    -1.7417828982135157e-5
1.7517517e-5    3.8323628536197446e-5
1.8018018e-5    -3.007784037481143e-5
1.8518518e-5    -4.985410022840879e-5
1.9019019e-5    3.557583288158126e-5
1.9519519e-5    -4.297208293611399e-6
2.002002e-5    1.578808237764049e-5
2.052052e-5    3.7226916735913065e-5
2.1021022e-5    -6.7738493704920325e-6
2.1521522e-5    1.8676276285859326e-5
2.2022023e-5    1.695922212524583e-5
2.2522523e-5    5.266245617588027e-5
2.3023023e-5    -4.1701071891768665e-11
2.3523524e-5    2.2970686349296614e-6
2.4024024e-5    -2.02927530420074e-6
2.4524525e-5    2.8659078183639685e-5
2.5025025e-5    1.6320201652262332e-5
2.5525525e-5    3.025726506225717e-5
2.6026026e-5    -2.3152134542421185e-5
2.6526526e-5    -5.356725089147512e-5
2.7027027e-5    6.930413753144226e-6
2.7527527e-5    -2.29368855161309e-5
2.8028027e-5    -5.413299438136814e-5
2.8528528e-5    6.573790442663611e-6
2.9029028e-5    -2.116540532969575e-5
2.952953e-5    -5.7752833175000785e-5
3.003003e-5    3.816357429094825e-6
3.053053e-5    -2.6023234080336126e-5
3.103103e-5    7.449118162130731e-5
3.153153e-5    -1.5268103676506156e-9
3.2032032e-5    1.6192083324062036e-5
3.253253e-5    7.628350791876431e-6
3.3033033e-5    -6.230520314860558e-6
3.3533535e-5    -1.9116232665849987e-5
3.4034034e-5    -2.5577940955861723e-5
3.4534536e-5    -5.022320300812851e-5
3.5035035e-5    1.3808732262298622e-5
3.5535537e-5    -4.1051708717014597e-5
3.6036035e-5    -1.2444866818608638e-5
3.6536538e-5    3.776158484128056e-5
3.7037036e-5    1.7963399585334104e-5
3.753754e-5    -3.4427490785455666e-5
3.8038037e-5    -1.4988246904171307e-5
3.853854e-5    1.8932437252199086e-5
3.9039038e-5    -3.073192420168829e-5
3.953954e-5    -2.3035061180690084e-5
4.004004e-5    3.119657529298826e-5
4.054054e-5    -3.724163378974908e-5
4.104104e-5    -1.1871185162333585e-5
4.154154e-5    2.1529465164861708e-5
4.2042044e-5    -5.254964465987186e-5
4.2542542e-5    -2.2295812244737825e-9
4.3043045e-5    4.5566707258476686e-6
